date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,festival_season_flag,back_to_school_flag,promo_type,customer_segment,returned_units,refund_amount,return_reason,product_name,category,unit_cost,unit_price,reorder_point,store_name,city,supplier_name,fill_rate,profit,profit_margin_pct,year,month,year_month,quarter,day_of_week,is_weekend
2023-09-24,S001,STA-P0028,W01,SUP05,5.0,112.0,0,0,0.0,0,1386.15,277.23,18.0,1,Rain,Monsoon,0,0,Weekend Promo,Retail,0,0.0,,File Folder Pack Classic,Stationery,224.06,338.08,33,Pune Central Store,Pune,Bluewave Supplies,,265.85000000000014,19.18,2023,9,2023-09,3,Sunday,True
2023-09-24,S002,FUR-P0038,W01,SUP12,14.0,116.0,0,0,0.0,0,302434.02,21602.43,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Office Chair Mini,Furniture,11886.46,21602.43,84,Mumbai Andheri Store,Mumbai,Vertex Global Trade,,136023.58000000002,44.98,2023,9,2023-09,3,Sunday,True
2023-09-24,S002,KIT-P0014,W01,SUP16,15.0,175.0,0,0,0.0,0,39714.3,2647.62,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Mixer Grinder Plus,Kitchen,1618.59,2647.62,96,Mumbai Andheri Store,Mumbai,Crescent Traders,,15435.450000000004,38.87,2023,9,2023-09,3,Sunday,True
2023-09-24,S003,KIT-P0017,W02,SUP19,15.0,203.0,0,0,0.0,0,7801.8,520.12,0.0,0,Unknown,Monsoon,0,0,,Corporate,0,0.0,,Steel Cookware Set Plus,Kitchen,270.07,520.12,60,Bengaluru Koramangala Store,Bengaluru,Cascade Vendors,,3750.7500000000005,48.08,2023,9,2023-09,3,Sunday,True
2023-09-24,S005,CLO-P0037,W03,SUP12,12.0,48.0,0,0,0.0,0,6320.64,526.72,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Silk Saree Classic,Clothing,282.58,526.72,31,Delhi Connaught Place Store,Delhi,Vertex Global Trade,,2929.6800000000003,46.35,2023,9,2023-09,3,Sunday,True
2023-09-24,S005,SPO-P0019,W03,SUP03,10.0,75.0,0,53,0.0,0,14418.9,1441.89,0.0,0,Storm,Monsoon,0,0,,Retail,1,1441.89,Customer Changed Mind,Gym Gloves Plus,Sports,818.91,1441.89,33,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,1.0,6229.8,43.21,2023,9,2023-09,3,Sunday,True
2023-09-24,S006,ELE-P0030,W02,SUP19,5.0,79.0,0,0,0.0,0,157819.75,31563.95,7.0,1,Storm,Monsoon,0,0,Weekend Promo,Retail,0,0.0,,Water Purifier Classic,Electronics,23426.67,33939.73,47,Hyderabad Central Plaza,Hyderabad,Cascade Vendors,,40686.40000000001,25.78,2023,9,2023-09,3,Sunday,True
2023-09-24,S009,CLO-P0034,W01,SUP08,12.0,139.0,0,0,0.0,0,10512.0,876.0,14.0,1,Cloudy,Monsoon,0,0,Weekend Promo,Retail,0,0.0,,Summer Dress Classic,Clothing,674.78,1018.6,93,Jaipur High Street Store,Jaipur,Summit Supply Chain,,2414.6400000000003,22.97,2023,9,2023-09,3,Sunday,True
2023-09-24,S011,GRO-P0030,W05,SUP03,16.0,49.0,120,0,3.0,0,5446.72,340.42,0.0,0,Cloudy,Monsoon,0,0,,Online,0,0.0,,Snack Combo Pack Classic,Groceries,208.9,340.42,69,Surat Ring Road Store,Surat,Prime Vendors Ltd,0.0,2104.32,38.63,2023,9,2023-09,3,Sunday,True
2023-09-24,S013,FUR-P0006,W07,SUP08,10.0,53.0,0,0,0.0,0,6127.1,612.71,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,TV Stand,Furniture,385.5,612.71,41,Indore Downtown Store,Indore,Summit Supply Chain,,2272.1000000000004,37.08,2023,9,2023-09,3,Sunday,True
2023-09-24,S013,PET-P0034,W07,SUP02,9.0,82.0,0,0,0.0,0,13881.06,1542.34,0.0,0,Rain,Monsoon,0,0,,Retail,1,1542.34,Customer Changed Mind,Pet Leash Mini,Pet Supplies,953.45,1542.34,43,Indore Downtown Store,Indore,Metro Wholesale Co.,,5300.009999999998,38.18,2023,9,2023-09,3,Sunday,True
2023-09-24,S016,FUR-P0029,W06,SUP03,9.0,131.0,0,86,0.0,0,26923.23,2991.47,14.0,1,Rain,Monsoon,0,0,Weekend Promo,Retail,0,0.0,,Coffee Table Classic,Furniture,2038.16,3478.45,55,Guwahati Mall Outlet,Guwahati,Prime Vendors Ltd,1.0,8579.789999999997,31.87,2023,9,2023-09,3,Sunday,True
2023-09-24,S016,GRO-P0027,W06,SUP02,21.0,170.0,0,0,0.0,0,9892.47,471.07,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Bottled Water 1L Plus,Groceries,328.86,471.07,97,Guwahati Mall Outlet,Guwahati,Metro Wholesale Co.,,2986.409999999999,30.19,2023,9,2023-09,3,Sunday,True
2023-09-24,S016,SPO-P0010,W06,SUP04,5.0,194.0,0,0,0.0,0,7395.75,1479.15,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Fitness Band,Sports,767.62,1479.15,77,Guwahati Mall Outlet,Guwahati,Apex Trading Corp,,3557.65,48.1,2023,9,2023-09,3,Sunday,True
2023-09-24,S019,BEA-P0028,W02,SUP15,5.0,132.0,0,0,0.0,0,5656.3,1131.26,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Face Serum Classic,Beauty,625.85,1131.26,37,Kochi Ring Road Store,Kochi,Falcon Distribution,,2527.05,44.68,2023,9,2023-09,3,Sunday,True
2023-09-24,S019,SPO-P0027,W02,SUP11,10.0,139.0,0,0,0.0,0,11195.01,1243.89,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Skipping Rope Classic,Sports,828.18,1243.89,61,Kochi Ring Road Store,Kochi,Orbit Sourcing Ltd,,2913.210000000001,26.02,2023,9,2023-09,3,Sunday,True
2023-09-24,S020,HOM-P0014,W05,SUP10,15.0,85.0,0,0,0.0,0,10099.5,673.3,0.0,0,Cloudy,Monsoon,0,0,,Corporate,0,0.0,,Wall Art Canvas Plus,Home Decor,461.62,673.3,62,Nashik Station Road Store,Nashik,Silverline Merchandise,,3175.2,31.44,2023,9,2023-09,3,Sunday,True
2023-09-24,S021,FUR-P0028,W02,SUP11,4.0,163.0,0,0,0.0,0,35570.56,8892.64,0.0,0,Storm,Monsoon,0,0,,Retail,1,8892.64,Size Issue,Office Chair Classic,Furniture,4946.93,8892.64,47,Visakhapatnam Downtown Store,Visakhapatnam,Orbit Sourcing Ltd,,15782.839999999997,44.37,2023,9,2023-09,3,Sunday,True
2023-09-24,S021,STA-P0034,W02,SUP06,22.0,310.0,0,0,0.0,0,8308.08,377.64,0.0,0,Cloudy,Monsoon,0,0,,Corporate,0,0.0,,School Bag Mini,Stationery,237.73,377.64,97,Visakhapatnam Downtown Store,Visakhapatnam,Nationwide Traders,,3078.0200000000004,37.05,2023,9,2023-09,3,Sunday,True
2023-09-24,S023,CLO-P0010,W05,SUP05,10.0,84.0,0,0,0.0,0,1778.2,177.82,0.0,0,Rain,Monsoon,0,0,,Retail,3,533.46,Size Issue,Kurta Set,Clothing,104.0,177.82,42,Vadodara MG Road Store,Vadodara,Bluewave Supplies,,738.2,41.51,2023,9,2023-09,3,Sunday,True
2023-09-24,S024,GRO-P0001,W04,SUP05,4.0,183.0,0,0,0.0,0,2337.76,584.44,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Basmati Rice 5kg,Groceries,362.71,584.44,84,Ranchi Mall Outlet,Ranchi,Bluewave Supplies,,886.9200000000003,37.94,2023,9,2023-09,3,Sunday,True
2023-09-24,S025,BEA-P0031,W07,SUP12,59.0,41.0,0,0,0.0,0,6002.07,101.73,0.0,0,Rain,Monsoon,0,0,,Wholesale,0,0.0,,Face Wash Mini,Beauty,65.56,101.73,41,Raipur High Street Store,Raipur,Vertex Global Trade,,2134.0299999999997,35.55,2023,9,2023-09,3,Sunday,True
2023-09-24,S025,FUR-P0020,W07,SUP02,8.0,73.0,154,0,11.0,0,4813.52,601.69,5.0,1,Rain,Monsoon,0,0,Weekend Promo,Retail,0,0.0,,Cushion Stool,Furniture,362.09,633.36,89,Raipur High Street Store,Raipur,Metro Wholesale Co.,0.0,1916.8000000000006,39.82,2023,9,2023-09,3,Sunday,True
2023-09-25,S001,GRO-P0037,W01,SUP10,10.0,59.0,0,0,0.0,0,2800.3,280.03,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Instant Noodles Pack Classic,Groceries,144.2,280.03,30,Pune Central Store,Pune,Silverline Merchandise,,1358.3000000000002,48.51,2023,9,2023-09,3,Monday,False
2023-09-25,S002,FUR-P0018,W01,SUP02,6.0,135.0,0,0,0.0,0,1559.16,259.86,0.0,0,Storm,Monsoon,0,0,,Retail,0,0.0,,Recliner Chair,Furniture,139.59,259.86,65,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,,721.6200000000001,46.28,2023,9,2023-09,3,Monday,False
2023-09-25,S002,PET-P0011,W01,SUP19,2.0,55.0,0,0,0.0,0,2411.88,1205.94,28.0,1,Rain,Monsoon,0,0,Clearance Sale,Retail,0,0.0,,Dog Food 3kg Plus,Pet Supplies,1064.22,1674.91,53,Mumbai Andheri Store,Mumbai,Cascade Vendors,,283.44000000000005,11.75,2023,9,2023-09,3,Monday,False
2023-09-25,S003,KIT-P0011,W02,SUP18,28.0,288.0,0,0,0.0,0,96719.84,3454.28,0.0,0,Rain,Monsoon,0,0,,Wholesale,0,0.0,,Non-Stick Pan Plus,Kitchen,1923.97,3454.28,93,Bengaluru Koramangala Store,Bengaluru,Zenith Commerce Ltd,,42848.67999999999,44.3,2023,9,2023-09,3,Monday,False
2023-09-25,S005,BEA-P0030,W03,SUP12,5.0,219.0,0,0,0.0,0,2691.45,538.29,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Hair Dryer Mini,Beauty,363.39,538.29,76,Delhi Connaught Place Store,Delhi,Vertex Global Trade,,874.5,32.49,2023,9,2023-09,3,Monday,False
2023-09-25,S006,CLO-P0038,W02,SUP14,27.0,102.0,0,0,0.0,0,28487.7,1055.1,0.0,0,Rain,Monsoon,0,0,,Wholesale,0,0.0,,Kurta Set Classic,Clothing,620.48,1055.1,60,Hyderabad Central Plaza,Hyderabad,Everest Supply Co,,11734.740000000002,41.19,2023,9,2023-09,3,Monday,False
2023-09-25,S006,SPO-P0020,W02,SUP15,8.0,50.0,0,0,0.0,0,8302.8,1037.85,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Fitness Band Classic,Sports,575.91,1037.85,47,Hyderabad Central Plaza,Hyderabad,Falcon Distribution,,3695.5199999999995,44.51,2023,9,2023-09,3,Monday,False
2023-09-25,S007,STA-P0006,W04,SUP19,10.0,229.0,0,105,0.0,0,3654.4,365.44,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Sketch Pen Set,Stationery,203.1,365.44,59,Kolkata MG Road Store,Kolkata,Cascade Vendors,1.0,1623.4,44.42,2023,9,2023-09,3,Monday,False
2023-09-25,S008,STA-P0010,W05,SUP15,5.0,206.0,0,0,0.0,0,814.55,162.91,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Calculator,Stationery,113.28,162.91,87,Ahmedabad Mall Outlet,Ahmedabad,Falcon Distribution,,248.14999999999998,30.46,2023,9,2023-09,3,Monday,False
2023-09-25,S010,PET-P0004,W01,SUP12,52.0,27.0,52,53,7.0,0,35569.56,684.03,0.0,0,Storm,Monsoon,0,0,,Wholesale,0,0.0,,Pet Leash,Pet Supplies,439.2,684.03,34,Lucknow City Centre Store,Lucknow,Vertex Global Trade,1.0,12731.16,35.79,2023,9,2023-09,3,Monday,False
2023-09-25,S011,TOY-P0003,W05,SUP06,7.0,174.0,0,0,0.0,0,2074.52,296.36,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Puzzle 500pc,Toys,194.4,296.36,70,Surat Ring Road Store,Surat,Nationwide Traders,,713.72,34.4,2023,9,2023-09,3,Monday,False
2023-09-25,S011,TOY-P0032,W05,SUP05,6.0,106.0,0,0,0.0,0,5773.5,962.25,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Art Kit Mini,Toys,661.85,962.25,91,Surat Ring Road Store,Surat,Bluewave Supplies,,1802.3999999999996,31.22,2023,9,2023-09,3,Monday,False
2023-09-25,S011,TOY-P0040,W05,SUP03,3.0,87.0,0,0,0.0,0,2784.66,928.22,0.0,0,Cloudy,Monsoon,0,0,,Online,0,0.0,,Doll House Deluxe,Toys,549.42,928.22,45,Surat Ring Road Store,Surat,Prime Vendors Ltd,,1136.4,40.81,2023,9,2023-09,3,Monday,False
2023-09-25,S012,BEA-P0027,W05,SUP09,10.0,139.0,0,0,0.0,0,13802.5,1380.25,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Perfume Classic,Beauty,743.67,1380.25,93,Nagpur Station Road Store,Nagpur,Golden Gate Imports,,6365.8,46.12,2023,9,2023-09,3,Monday,False
2023-09-25,S012,CLO-P0004,W05,SUP06,7.0,322.0,0,287,0.0,0,2335.76,333.68,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Summer Dress,Clothing,179.78,333.68,62,Nagpur Station Road Store,Nagpur,Nationwide Traders,1.0,1077.3000000000002,46.12,2023,9,2023-09,3,Monday,False
2023-09-25,S012,CLO-P0013,W05,SUP05,8.0,92.0,0,0,0.0,0,1616.8,202.1,35.0,1,Rain,Monsoon,0,0,Clearance Sale,Online,0,0.0,,Rain Jacket,Clothing,216.5,310.93,46,Nagpur Station Road Store,Nagpur,Bluewave Supplies,,-115.20000000000005,-7.13,2023,9,2023-09,3,Monday,False
2023-09-25,S012,ELE-P0018,W05,SUP07,11.0,79.0,0,0,0.0,0,2846.69,258.79,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Memory Card 64GB,Electronics,157.08,258.79,50,Nagpur Station Road Store,Nagpur,Horizon Goods Pvt Ltd,,1118.81,39.3,2023,9,2023-09,3,Monday,False
2023-09-25,S012,HOM-P0010,W05,SUP16,14.0,270.0,0,0,0.0,0,31108.28,2222.02,0.0,0,Cloudy,Monsoon,0,0,,Corporate,0,0.0,,Fairy Lights,Home Decor,1638.13,2222.02,57,Nagpur Station Road Store,Nagpur,Crescent Traders,,8174.459999999999,26.28,2023,9,2023-09,3,Monday,False
2023-09-25,S013,STA-P0019,W07,SUP17,9.0,148.0,0,0,0.0,0,1764.78,588.26,0.0,0,Cloudy,Monsoon,0,0,,Online,0,0.0,,Highlighter Set Plus,Stationery,430.66,588.26,67,Indore Downtown Store,Indore,Oceanic Import-Export,,-2111.16,-119.63,2023,9,2023-09,3,Monday,False
2023-09-25,S015,KIT-P0005,W04,SUP11,17.0,104.0,0,0,0.0,0,26025.47,1530.91,16.0,1,Rain,Monsoon,0,0,Holiday Promo,Corporate,0,0.0,,Dinner Set,Kitchen,1142.81,1822.51,99,Patna MG Road Store,Patna,Orbit Sourcing Ltd,,6597.700000000001,25.35,2023,9,2023-09,3,Monday,False
2023-09-25,S016,BEA-P0012,W06,SUP20,5.0,43.0,0,0,0.0,0,2283.6,456.72,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Sunscreen Lotion Plus,Beauty,313.61,456.72,36,Guwahati Mall Outlet,Guwahati,Meridian Supply Group,,715.5499999999997,31.33,2023,9,2023-09,3,Monday,False
2023-09-25,S016,HOM-P0033,W06,SUP03,18.0,142.0,0,0,0.0,0,55068.84,3059.38,0.0,0,Storm,Monsoon,0,0,,Corporate,0,0.0,,Photo Frame Set Mini,Home Decor,1720.73,3059.38,75,Guwahati Mall Outlet,Guwahati,Prime Vendors Ltd,,24095.699999999997,43.76,2023,9,2023-09,3,Monday,False
2023-09-25,S016,KIT-P0014,W06,SUP16,4.0,371.0,0,0,0.0,0,10590.48,2647.62,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Mixer Grinder Plus,Kitchen,1618.59,2647.62,96,Guwahati Mall Outlet,Guwahati,Crescent Traders,,4116.12,38.87,2023,9,2023-09,3,Monday,False
2023-09-25,S018,TOY-P0021,W02,SUP19,4.0,205.0,0,0,0.0,0,4082.84,1020.71,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Toy Drone Classic,Toys,720.66,1020.71,57,Coimbatore City Centre Store,Coimbatore,Cascade Vendors,,1200.2000000000003,29.4,2023,9,2023-09,3,Monday,False
2023-09-25,S019,STA-P0018,W02,SUP19,8.0,124.0,0,0,0.0,0,34576.36,751.66,0.0,0,Rain,Monsoon,0,0,,Wholesale,0,0.0,,File Folder Pack Plus,Stationery,444.81,751.66,50,Kochi Ring Road Store,Kochi,Cascade Vendors,,31017.88,89.71,2023,9,2023-09,3,Monday,False
2023-09-25,S020,KIT-P0022,W05,SUP01,9.0,37.0,0,0,0.0,0,18268.38,3044.73,0.0,0,Storm,Monsoon,0,0,,Online,0,0.0,,Pressure Cooker Classic,Kitchen,1852.36,3044.73,32,Nashik Station Road Store,Nashik,Sunrise Distributors,,1597.140000000003,8.74,2023,9,2023-09,3,Monday,False
2023-09-25,S021,ELE-P0032,W02,SUP05,6.0,333.0,0,0,0.0,0,121599.66,20266.61,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Wireless Earbuds Classic,Electronics,13163.92,20266.61,92,Visakhapatnam Downtown Store,Visakhapatnam,Bluewave Supplies,,42616.14,35.05,2023,9,2023-09,3,Monday,False
2023-09-25,S024,FUR-P0003,W04,SUP08,1.0,63.0,0,0,0.0,0,136.99,136.99,0.0,0,Cloudy,Monsoon,0,0,,Online,0,0.0,,Bookshelf 5-Tier,Furniture,100.58,136.99,56,Ranchi Mall Outlet,Ranchi,Summit Supply Chain,,36.41000000000001,26.58,2023,9,2023-09,3,Monday,False
2023-09-25,S025,HOM-P0010,W07,SUP16,1.0,191.0,0,0,0.0,0,1755.4,1755.4,21.0,1,Rain,Monsoon,0,0,Holiday Promo,Online,0,0.0,,Fairy Lights,Home Decor,1638.13,2222.02,57,Raipur High Street Store,Raipur,Crescent Traders,,117.26999999999998,6.68,2023,9,2023-09,3,Monday,False
2023-09-25,S025,KIT-P0025,W07,SUP05,29.0,81.0,157,0,5.0,0,14749.69,508.61,0.0,0,Cloudy,Monsoon,0,0,,Corporate,0,0.0,,Dinner Set Classic,Kitchen,312.71,508.61,95,Raipur High Street Store,Raipur,Bluewave Supplies,0.0,5681.1,38.52,2023,9,2023-09,3,Monday,False
2023-09-26,S002,FUR-P0032,W01,SUP04,18.0,46.0,0,0,0.0,0,55625.58,3090.31,0.0,0,Cloudy,Monsoon,0,0,,Wholesale,0,0.0,,Study Table Mini,Furniture,1812.83,3090.31,42,Mumbai Andheri Store,Mumbai,Apex Trading Corp,,22994.640000000003,41.34,2023,9,2023-09,3,Tuesday,False
2023-09-26,S002,GRO-P0030,W01,SUP03,22.0,147.0,0,169,0.0,0,7489.24,340.42,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Snack Combo Pack Classic,Groceries,208.9,340.42,69,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,1.0,2893.4399999999996,38.63,2023,9,2023-09,3,Tuesday,False
2023-09-26,S002,STA-P0007,W01,SUP10,49.0,114.0,0,0,0.0,0,37824.08,771.92,0.0,0,Rain,Monsoon,0,0,,Wholesale,0,0.0,,Printer Paper Ream,Stationery,537.42,771.92,69,Mumbai Andheri Store,Mumbai,Silverline Merchandise,,11490.500000000004,30.38,2023,9,2023-09,3,Tuesday,False
2023-09-26,S003,CLO-P0039,W02,SUP02,5.0,71.0,0,0,0.0,0,3175.2,635.04,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Rain Jacket Classic,Clothing,461.86,635.04,42,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,,865.8999999999996,27.27,2023,9,2023-09,3,Tuesday,False
2023-09-26,S003,HOM-P0016,W02,SUP15,44.0,270.0,0,0,0.0,0,19873.48,451.67,0.0,0,Unknown,Monsoon,0,0,,Wholesale,0,0.0,,Curtain Set Plus,Home Decor,301.88,451.67,64,Bengaluru Koramangala Store,Bengaluru,Falcon Distribution,,6590.76,33.16,2023,9,2023-09,3,Tuesday,False
2023-09-26,S004,GRO-P0024,W02,SUP10,41.0,159.0,0,0,0.0,0,19540.6,476.6,0.0,0,Rain,Monsoon,0,0,,Wholesale,0,0.0,,Pulses 1kg Plus,Groceries,285.45,476.6,75,Chennai T Nagar Store,Chennai,Silverline Merchandise,,7837.15,40.11,2023,9,2023-09,3,Tuesday,False
2023-09-26,S005,FUR-P0035,W03,SUP12,1.0,36.0,0,0,0.0,0,11061.38,11061.38,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Dining Table Mini,Furniture,8018.09,11061.38,30,Delhi Connaught Place Store,Delhi,Vertex Global Trade,,3043.289999999999,27.51,2023,9,2023-09,3,Tuesday,False
2023-09-26,S005,TOY-P0011,W03,SUP06,6.0,89.0,0,0,0.0,0,888.12,148.02,0.0,0,Rain,Monsoon,0,0,,Corporate,0,0.0,,Toy Kitchen Set,Toys,111.12,148.02,42,Delhi Connaught Place Store,Delhi,Nationwide Traders,,221.39999999999998,24.93,2023,9,2023-09,3,Tuesday,False
2023-09-26,S006,BEA-P0027,W02,SUP09,10.0,132.0,0,0,0.0,0,13802.5,1380.25,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Perfume Classic,Beauty,743.67,1380.25,93,Hyderabad Central Plaza,Hyderabad,Golden Gate Imports,,6365.8,46.12,2023,9,2023-09,3,Tuesday,False
2023-09-26,S006,STA-P0019,W02,SUP17,12.0,230.0,0,0,0.0,0,7059.12,588.26,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Highlighter Set Plus,Stationery,430.66,588.26,67,Hyderabad Central Plaza,Hyderabad,Oceanic Import-Export,,1891.1999999999998,26.79,2023,9,2023-09,3,Tuesday,False
2023-09-26,S008,CLO-P0036,W05,SUP09,17.0,185.0,0,0,0.0,0,12302.73,723.69,0.0,0,Rain,Monsoon,0,0,,Corporate,0,0.0,,Cargo Pants Classic,Clothing,491.83,723.69,93,Ahmedabad Mall Outlet,Ahmedabad,Golden Gate Imports,,3941.619999999999,32.04,2023,9,2023-09,3,Tuesday,False
2023-09-26,S008,STA-P0020,W05,SUP08,4.0,77.0,0,0,0.0,0,1070.96,267.74,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Calculator Classic,Stationery,167.21,267.74,64,Ahmedabad Mall Outlet,Ahmedabad,Summit Supply Chain,,402.12,37.55,2023,9,2023-09,3,Tuesday,False
2023-09-26,S009,FUR-P0007,W01,SUP08,24.0,143.0,0,0,0.0,0,3016.8,125.7,0.0,0,Cloudy,Monsoon,0,0,,Wholesale,0,0.0,,Shoe Rack,Furniture,78.96,125.7,79,Jaipur High Street Store,Jaipur,Summit Supply Chain,,1121.7600000000002,37.18,2023,9,2023-09,3,Tuesday,False
2023-09-26,S010,BEA-P0026,W01,SUP11,17.0,111.0,0,0,0.0,0,12420.03,730.59,0.0,0,Rain,Monsoon,0,0,,Wholesale,0,0.0,,Moisturizer Cream Classic,Beauty,422.47,730.59,86,Lucknow City Centre Store,Lucknow,Orbit Sourcing Ltd,,5238.04,42.17,2023,9,2023-09,3,Tuesday,False
2023-09-26,S010,HOM-P0017,W01,SUP13,6.0,179.0,0,0,0.0,0,17429.7,2904.95,0.0,0,Cloudy,Monsoon,0,0,,Wholesale,0,0.0,,Scented Candle Pack Plus,Home Decor,1657.96,2904.95,85,Lucknow City Centre Store,Lucknow,Pinnacle Wholesale,,7481.9400000000005,42.93,2023,9,2023-09,3,Tuesday,False
2023-09-26,S011,CLO-P0005,W05,SUP06,19.0,66.0,100,0,12.0,0,10056.32,529.28,0.0,0,Storm,Monsoon,0,0,,Corporate,0,0.0,,Hoodie,Clothing,337.97,529.28,72,Surat Ring Road Store,Surat,Nationwide Traders,0.0,3634.8899999999994,36.15,2023,9,2023-09,3,Tuesday,False
2023-09-26,S011,HOM-P0013,W05,SUP09,6.0,83.0,130,0,8.0,0,8741.88,1456.98,0.0,0,Storm,Monsoon,0,0,,Online,0,0.0,,Photo Frame Set Plus,Home Decor,1042.17,1456.98,88,Surat Ring Road Store,Surat,Golden Gate Imports,0.0,2488.8599999999988,28.47,2023,9,2023-09,3,Tuesday,False
2023-09-26,S012,KIT-P0001,W05,SUP11,21.0,54.0,0,0,0.0,0,59236.17,2820.77,0.0,0,Cloudy,Monsoon,0,0,,Wholesale,0,0.0,,Non-Stick Pan,Kitchen,1494.54,2820.77,32,Nagpur Station Road Store,Nagpur,Orbit Sourcing Ltd,,27850.829999999998,47.02,2023,9,2023-09,3,Tuesday,False
2023-09-26,S013,TOY-P0009,W07,SUP06,4.0,124.0,0,0,0.0,0,635.04,158.76,0.0,0,Cloudy,Monsoon,0,0,,Online,0,0.0,,Building Blocks Mini,Toys,107.94,158.76,86,Indore Downtown Store,Indore,Nationwide Traders,,203.27999999999997,32.01,2023,9,2023-09,3,Tuesday,False
2023-09-26,S014,FUR-P0009,W07,SUP02,5.0,116.0,0,0,0.0,0,1075.05,215.01,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Wall Shelf Set,Furniture,143.44,215.01,63,Bhopal Central Plaza,Bhopal,Metro Wholesale Co.,,357.8499999999999,33.29,2023,9,2023-09,3,Tuesday,False
2023-09-26,S017,BEA-P0025,W01,SUP08,11.0,277.0,0,0,0.0,0,15417.82,1401.62,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Shampoo 500ml Classic,Beauty,752.59,1401.62,61,Chandigarh High Street Store,Chandigarh,Summit Supply Chain,,7139.33,46.31,2023,9,2023-09,3,Tuesday,False
2023-09-26,S017,ELE-P0022,W01,SUP04,15.0,183.0,0,0,0.0,0,334759.2,22317.28,0.0,0,Rain,Monsoon,0,0,,Retail,0,0.0,,Room Cooler Plus,Electronics,12264.66,22317.28,97,Chandigarh High Street Store,Chandigarh,Apex Trading Corp,,150789.30000000002,45.04,2023,9,2023-09,3,Tuesday,False
2023-09-26,S017,HOM-P0025,W01,SUP13,6.0,74.0,114,0,0.0,0,13508.22,2251.37,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Decorative Vase Classic,Home Decor,1246.01,2251.37,75,Chandigarh High Street Store,Chandigarh,Pinnacle Wholesale,0.0,6032.16,44.66,2023,9,2023-09,3,Tuesday,False
2023-09-26,S017,SPO-P0021,W01,SUP06,11.0,337.0,0,296,0.0,0,8487.54,1414.59,0.0,0,Rain,Monsoon,0,0,,Retail,1,1414.59,Defective,Yoga Mat Classic,Sports,967.93,1414.59,63,Chandigarh High Street Store,Chandigarh,Nationwide Traders,1.0,-2159.6899999999987,-25.45,2023,9,2023-09,3,Tuesday,False
2023-09-26,S017,TOY-P0022,W01,SUP14,7.0,155.0,0,0,0.0,0,7583.66,1083.38,0.0,0,Cloudy,Monsoon,0,0,,Retail,0,0.0,,Art Kit Classic,Toys,766.26,1083.38,49,Chandigarh High Street Store,Chandigarh,Everest Supply Co,,2219.84,29.27,2023,9,2023-09,3,Tuesday,False
2023-09-26,S018,BEA-P0014,W02,SUP20,8.0,31.0,77,0,25.0,0,6330.96,791.37,0.0,0,Rain,Monsoon,0,0,,Online,0,0.0,,Hair Oil Plus,Beauty,453.25,791.37,42,Coimbatore City Centre Store,Coimbatore,Meridian Supply Group,0.0,2704.96,42.73,2023,9,2023-09,3,Tuesday,False
