date,store_id,product_id,warehouse_id,supplier_id,units_sold,inventory_level,units_ordered,units_received,delivery_delay_days,stockout_flag,revenue,unit_price_txn,discount_pct,holiday_promo_flag,weather,season,product_name,category,unit_cost,unit_price,reorder_point,store_name,city,supplier_name,fill_rate,profit
2023-12-22,S001,TOY-P0012,W01,SUP02,6.0,85.0,110,105,5.0,0,71.76,14.07,15,0,Rainy,Spring,Bicycle Kids,Toys,288.25,442.8,69,Pune Central Store,Pune,Metro Wholesale Co.,0.9545454545454546,-1657.74
2023-12-02,S001,CLO-P0010,W01,SUP05,212.0,271.0,131,130,1.0,0,13718.63,76.13,15,0,Snowy,Autumn,Kurta Set,Clothing,104.0,177.82,42,Pune Central Store,Pune,Bluewave Supplies,0.9923664122137404,-8329.37
2023-10-27,S003,CLO-P0011,W02,SUP06,31.0,224.0,71,70,3.0,0,1986.98,80.12,20,0,Rainy,Winter,Sports Jersey,Clothing,388.63,581.19,77,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.9859154929577465,-10060.550000000001
2023-11-14,S002,FUR-P0016,W01,SUP02,344.0,409.0,109,103,2.0,0,13774.96,47.11,15,0,Rainy,Winter,Bar Stool,Furniture,340.43,607.65,58,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.944954128440367,-103332.95999999999
2023-11-14,S004,ELE-P0005,W02,SUP07,63.0,329.0,70,60,4.0,0,3508.41,58.62,5,1,Cloudy,Autumn,Power Bank 10000mAh,Electronics,131.88,176.06,82,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,0.8571428571428571,-4800.030000000001
2023-10-28,S001,CLO-P0011,W01,SUP06,139.5,391.0,198,180,4.0,0,8019.57,94.85,5,1,Snowy,Summer,Sports Jersey,Clothing,388.63,581.19,77,Pune Central Store,Pune,Nationwide Traders,0.9090909090909091,-46194.315
2023-12-05,S004,ELE-P0019,W02,SUP07,151.0,212.0,122,120,5.0,0,4779.6,35.17,10,0,Sunny,Spring,Screen Protector,Electronics,349.81,613.96,48,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,0.9836065573770492,-48041.71
2023-12-13,S002,CLO-P0015,W01,SUP05,11.0,176.0,101,96,2.0,0,236.02,23.84,10,0,Snowy,Autumn,Night Suit,Clothing,159.33,286.69,75,Mumbai Andheri Store,Mumbai,Bluewave Supplies,0.9504950495049505,-1516.6100000000001
2023-11-20,S004,GRO-P0016,W02,SUP05,187.0,355.0,34,31,5.0,0,6168.85,38.81,15,0,Rainy,Autumn,Biscuits Pack,Groceries,58.7,95.86,86,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.9117647058823529,-4808.049999999999
2023-11-23,S001,FUR-P0011,W01,SUP08,224.0,401.0,111,105,0.0,0,3870.83,20.33,15,1,Sunny,Autumn,Dining Chair,Furniture,363.66,503.36,81,Pune Central Store,Pune,Summit Supply Chain,0.9459459459459459,-77589.01000000001
2023-11-14,S003,TOY-P0003,W02,SUP06,315.0,353.0,69,60,5.0,0,21931.56,77.36,10,0,Rainy,Winter,Puzzle 500pc,Toys,194.4,296.36,70,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.8695652173913043,-39304.44
2024-01-01,S005,TOY-P0014,W03,SUP06,190.0,328.0,43,37,6.0,0,12635.0,66.5,0,1,Snowy,Winter,Rubik Cube,Toys,65.22,91.89,82,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.8604651162790697,243.20000000000073
2023-10-29,S002,FUR-P0009,W01,SUP02,248.0,434.0,151,131,5.0,0,4823.1,24.31,20,0,Snowy,Spring,Wall Shelf Set,Furniture,143.44,215.01,63,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.8675496688741722,-30750.020000000004
2023-11-09,S004,GRO-P0014,W02,SUP01,7.0,102.0,42,38,3.0,0,101.68,16.14,10,1,Snowy,Winter,Pasta 500g,Groceries,155.33,247.46,59,Chennai T Nagar Store,Chennai,Sunrise Distributors,0.9047619047619048,-985.6300000000001
2023-10-07,S004,FUR-P0006,W02,SUP08,107.0,190.0,162,151,7.0,0,2586.62,26.86,10,1,Cloudy,Summer,TV Stand,Furniture,385.5,612.71,41,Chennai T Nagar Store,Chennai,Summit Supply Chain,0.9320987654320988,-38661.88
2023-11-21,S002,GRO-P0010,W01,SUP01,26.0,124.0,176,152,1.0,0,302.64,11.64,0,1,Sunny,Autumn,Peanut Butter 400g,Groceries,92.64,148.58,73,Mumbai Andheri Store,Mumbai,Sunrise Distributors,0.8636363636363636,-2106.0
2023-11-24,S004,TOY-P0003,W02,SUP06,3.0,166.0,166,142,7.0,0,112.94,44.29,15,1,Snowy,Spring,Puzzle 500pc,Toys,194.4,296.36,70,Chennai T Nagar Store,Chennai,Nationwide Traders,0.8554216867469879,-470.26000000000005
2023-12-07,S002,FUR-P0018,W01,SUP02,138.0,147.0,119,111,1.0,0,7155.3,61.0,15,1,Snowy,Summer,Recliner Chair,Furniture,139.59,259.86,65,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9327731092436975,-12108.120000000003
2023-10-24,S004,FUR-P0012,W02,SUP08,42.0,72.0,94,82,2.0,0,2884.98,68.69,0,0,Cloudy,Spring,Storage Cabinet,Furniture,88.0,149.89,67,Chennai T Nagar Store,Chennai,Summit Supply Chain,0.8723404255319149,-811.02
2023-12-28,S001,ELE-P0009,W01,SUP04,96.0,146.0,81,78,0.0,0,6088.18,74.61,15,1,Cloudy,Autumn,USB Hub,Electronics,81.52,141.31,41,Pune Central Store,Pune,Apex Trading Corp,0.9629629629629629,-1737.7399999999998
2023-11-23,S003,ELE-P0011,W02,SUP07,158.0,444.0,84,82,2.0,0,9673.39,76.53,20,0,Sunny,Spring,Wireless Keyboard,Electronics,293.71,460.45,47,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,0.9761904761904762,-36732.79
2023-11-16,S005,CLO-P0004,W03,SUP06,420.0,468.0,118,115,0.0,0,17766.0,42.3,0,0,Snowy,Autumn,Summer Dress,Clothing,179.78,333.68,62,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9745762711864406,-57741.600000000006
2023-11-05,S002,CLO-P0007,W01,SUP06,263.0,342.0,176,169,1.0,0,10580.62,47.33,15,1,Sunny,Winter,Winter Jacket,Clothing,271.08,475.71,81,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.9602272727272727,-60713.41999999999
2023-11-03,S002,CLO-P0012,W01,SUP06,16.0,63.0,53,51,2.0,0,557.84,36.7,5,0,Rainy,Autumn,Woolen Sweater,Clothing,214.34,303.01,58,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.9622641509433962,-2871.6
2023-11-03,S004,FUR-P0005,W02,SUP02,51.0,499.0,191,178,6.0,0,4238.33,97.77,15,1,Cloudy,Spring,Folding Chair,Furniture,171.4,283.59,69,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9319371727748691,-4503.07
2023-12-02,S004,FUR-P0006,W02,SUP08,73.0,430.0,133,123,3.0,0,1228.59,19.8,15,1,Snowy,Winter,TV Stand,Furniture,385.5,612.71,41,Chennai T Nagar Store,Chennai,Summit Supply Chain,0.924812030075188,-26912.91
2023-10-29,S003,ELE-P0010,W02,SUP07,110.0,214.0,189,168,5.0,0,1928.3,17.53,0,1,Sunny,Spring,Webcam HD,Electronics,106.45,170.39,63,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,0.8888888888888888,-9781.2
2023-12-05,S004,TOY-P0004,W02,SUP06,74.0,126.0,115,103,0.0,0,5744.92,86.26,10,0,Cloudy,Autumn,Action Figure,Toys,278.18,506.43,61,Chennai T Nagar Store,Chennai,Nationwide Traders,0.8956521739130435,-14840.4
2023-10-17,S005,ELE-P0009,W03,SUP04,116.0,257.0,145,138,5.0,0,6319.97,57.35,5,1,Sunny,Winter,USB Hub,Electronics,81.52,141.31,41,Delhi Connaught Place Store,Delhi,Apex Trading Corp,0.9517241379310345,-3136.3499999999995
2023-12-08,S002,TOY-P0002,W01,SUP02,28.0,418.0,70,63,0.0,0,2104.48,93.95,20,1,Snowy,Summer,Remote Control Car,Toys,262.11,477.21,66,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9,-5234.6
2023-10-19,S005,FUR-P0002,W03,SUP02,80.0,208.0,86,83,6.0,0,5158.8,71.65,10,0,Snowy,Summer,Office Chair,Furniture,64.56,103.06,60,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.9651162790697675,-6.0
2023-12-04,S002,FUR-P0005,W01,SUP02,202.0,343.0,82,81,1.0,0,6290.28,31.14,0,1,Sunny,Spring,Folding Chair,Furniture,171.4,283.59,69,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9878048780487805,-28332.520000000004
2023-10-24,S004,TOY-P0003,W02,SUP06,251.0,478.0,73,63,0.0,0,19370.05,90.79,15,1,Rainy,Summer,Puzzle 500pc,Toys,194.4,296.36,70,Chennai T Nagar Store,Chennai,Nationwide Traders,0.863013698630137,-29424.350000000002
2023-10-12,S005,CLO-P0007,W03,SUP06,61.0,183.0,44,38,1.0,0,4464.8,86.11,15,0,Rainy,Summer,Winter Jacket,Clothing,271.08,475.71,81,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.8636363636363636,-12071.079999999998
2023-10-30,S001,GRO-P0010,W01,SUP01,7.0,480.0,175,159,5.0,0,589.54,84.22,0,0,Cloudy,Autumn,Peanut Butter 400g,Groceries,92.64,148.58,73,Pune Central Store,Pune,Sunrise Distributors,0.9085714285714286,-58.940000000000055
2023-10-04,S002,GRO-P0019,W01,SUP01,183.0,370.0,156,152,6.0,0,12986.6,74.7,5,1,Snowy,Spring,Milk Powder 500g,Groceries,331.53,523.96,86,Mumbai Andheri Store,Mumbai,Sunrise Distributors,0.9743589743589743,-47683.39
2023-11-02,S003,CLO-P0013,W02,SUP05,74.0,182.0,158,152,4.0,0,5401.26,81.1,10,0,Snowy,Autumn,Rain Jacket,Clothing,216.5,310.93,46,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.9620253164556962,-10619.74
2023-11-12,S001,ELE-P0018,W01,SUP07,264.0,265.0,155,145,6.0,0,23841.05,95.06,5,0,Sunny,Summer,Memory Card 64GB,Electronics,157.08,258.79,50,Pune Central Store,Pune,Horizon Goods Pvt Ltd,0.9354838709677419,-17628.070000000003
2023-10-29,S003,GRO-P0017,W02,SUP01,88.0,462.0,144,132,4.0,0,6162.64,70.03,0,1,Cloudy,Winter,Jaggery 500g,Groceries,87.06,120.51,71,Bengaluru Koramangala Store,Bengaluru,Sunrise Distributors,0.9166666666666666,-1498.6400000000003
2023-12-29,S005,ELE-P0010,W03,SUP07,171.0,398.0,173,169,4.0,0,5617.35,32.85,0,0,Sunny,Autumn,Webcam HD,Electronics,106.45,170.39,63,Delhi Connaught Place Store,Delhi,Horizon Goods Pvt Ltd,0.976878612716763,-12585.6
2023-11-05,S004,GRO-P0019,W02,SUP01,30.0,80.0,175,157,4.0,1,2474.1,82.47,0,0,Rainy,Autumn,Milk Powder 500g,Groceries,331.53,523.96,86,Chennai T Nagar Store,Chennai,Sunrise Distributors,0.8971428571428571,-7471.799999999999
2023-11-22,S001,GRO-P0011,W01,SUP05,130.0,280.0,188,179,3.0,0,6713.2,64.55,20,1,Sunny,Spring,Cornflakes 500g,Groceries,253.39,359.78,74,Pune Central Store,Pune,Bluewave Supplies,0.9521276595744681,-26227.499999999996
2023-10-30,S005,TOY-P0007,W03,SUP06,112.0,216.0,67,60,1.0,0,2920.96,32.6,20,0,Rainy,Autumn,Toy Train Set,Toys,258.05,358.1,43,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.8955223880597015,-25980.640000000003
2023-10-07,S002,ELE-P0015,W01,SUP04,229.0,462.0,54,53,3.0,0,17900.47,97.71,20,0,Snowy,Autumn,LED Strip Lights,Electronics,389.21,687.83,53,Mumbai Andheri Store,Mumbai,Apex Trading Corp,0.9814814814814815,-71228.62
2023-12-04,S004,TOY-P0003,W02,SUP06,29.0,75.0,189,184,5.0,0,1436.02,55.02,10,0,Cloudy,Summer,Puzzle 500pc,Toys,194.4,296.36,70,Chennai T Nagar Store,Chennai,Nationwide Traders,0.9735449735449735,-4201.58
2023-10-14,S003,ELE-P0018,W02,SUP07,119.0,405.0,129,112,0.0,0,6422.79,59.97,10,1,Snowy,Autumn,Memory Card 64GB,Electronics,157.08,258.79,50,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,0.8682170542635659,-12269.73
2023-11-21,S005,FUR-P0010,W03,SUP02,76.0,82.0,108,106,7.0,0,3389.79,46.95,5,0,Snowy,Autumn,Bean Bag,Furniture,203.62,267.35,66,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.9814814814814815,-12085.330000000002
2023-12-27,S001,FUR-P0010,W01,SUP02,13.0,68.0,116,99,0.0,0,543.66,49.2,15,1,Rainy,Autumn,Bean Bag,Furniture,203.62,267.35,66,Pune Central Store,Pune,Metro Wholesale Co.,0.853448275862069,-2103.4
2023-12-27,S002,ELE-P0003,W01,SUP04,45.0,106.0,61,61,0.0,0,501.03,11.72,5,1,Sunny,Summer,USB-C Charger,Electronics,156.38,206.19,67,Mumbai Andheri Store,Mumbai,Apex Trading Corp,1.0,-6536.07
2023-12-01,S002,CLO-P0009,W01,SUP06,59.0,82.0,133,119,0.0,0,5023.26,94.6,10,0,Cloudy,Autumn,Casual Shorts,Clothing,118.12,186.63,78,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8947368421052632,-1945.8199999999997
2023-12-06,S003,CLO-P0007,W02,SUP06,164.0,267.0,199,192,6.0,0,11225.8,68.45,0,0,Rainy,Summer,Winter Jacket,Clothing,271.08,475.71,81,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.964824120603015,-33231.31999999999
2023-10-14,S005,GRO-P0018,W03,SUP05,106.0,492.0,76,69,5.0,0,7229.2,68.2,0,0,Rainy,Autumn,Pickle 300g,Groceries,388.18,643.46,60,Delhi Connaught Place Store,Delhi,Bluewave Supplies,0.9078947368421053,-33917.880000000005
2023-11-10,S003,FUR-P0013,W02,SUP08,285.0,352.0,50,44,7.0,0,21749.2,89.78,15,1,Cloudy,Winter,Ottoman Stool,Furniture,280.8,487.52,54,Bengaluru Koramangala Store,Bengaluru,Summit Supply Chain,0.88,-58278.8
2023-11-29,S005,CLO-P0014,W03,SUP05,83.0,296.0,97,88,5.0,0,4448.88,63.06,15,1,Rainy,Winter,Formal Trousers,Clothing,203.0,365.32,73,Delhi Connaught Place Store,Delhi,Bluewave Supplies,0.9072164948453608,-12400.119999999999
2023-11-26,S005,TOY-P0010,W03,SUP06,89.0,450.0,188,180,2.0,0,5603.4,74.07,15,0,Sunny,Autumn,Dollhouse,Toys,90.42,118.69,47,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.9574468085106383,-2443.9800000000005
2023-12-24,S004,FUR-P0020,W02,SUP02,224.0,500.0,36,34,0.0,0,8372.45,41.53,10,0,Snowy,Spring,Cushion Stool,Furniture,362.09,633.36,89,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9444444444444444,-72735.70999999999
2023-10-18,S004,ELE-P0012,W02,SUP04,195.0,310.0,91,87,1.0,0,10091.25,51.75,0,1,Snowy,Autumn,Phone Stand,Electronics,155.53,261.01,59,Chennai T Nagar Store,Chennai,Apex Trading Corp,0.9560439560439561,-20237.1
2023-12-20,S002,ELE-P0016,W01,SUP04,14.0,208.0,48,46,5.0,0,418.95,31.5,5,0,Snowy,Autumn,Extension Board,Electronics,207.28,303.32,75,Mumbai Andheri Store,Mumbai,Apex Trading Corp,0.9583333333333334,-2482.9700000000003
2023-11-11,S004,FUR-P0020,W02,SUP02,73.0,132.0,168,158,5.0,0,6059.11,87.37,5,0,Cloudy,Autumn,Cushion Stool,Furniture,362.09,633.36,89,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9404761904761905,-20373.46
2023-10-08,S003,TOY-P0013,W02,SUP06,102.0,177.0,77,75,1.0,0,4599.18,50.1,10,0,Rainy,Spring,Skateboard Kids,Toys,226.58,413.51,55,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.974025974025974,-18511.98
2023-12-14,S001,CLO-P0020,W01,SUP05,212.0,395.0,87,82,0.0,0,16546.6,78.05,0,1,Sunny,Summer,Maxi Dress,Clothing,98.93,135.41,68,Pune Central Store,Pune,Bluewave Supplies,0.9425287356321839,-4426.560000000001
2023-12-04,S003,TOY-P0013,W02,SUP06,99.0,123.0,113,112,6.0,0,7345.8,92.75,20,0,Rainy,Winter,Skateboard Kids,Toys,226.58,413.51,55,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.9911504424778761,-15085.620000000003
2023-12-05,S002,ELE-P0007,W01,SUP04,4.0,88.0,181,163,1.0,0,71.54,21.04,15,1,Cloudy,Summer,HDMI Cable,Electronics,324.36,550.95,67,Mumbai Andheri Store,Mumbai,Apex Trading Corp,0.9005524861878453,-1225.9
2023-12-03,S004,CLO-P0005,W02,SUP06,61.0,179.0,147,125,0.0,0,1728.13,28.33,0,1,Cloudy,Spring,Hoodie,Clothing,337.97,529.28,72,Chennai T Nagar Store,Chennai,Nationwide Traders,0.8503401360544217,-18888.04
2023-10-12,S002,TOY-P0009,W01,SUP06,182.0,215.0,149,133,6.0,0,8705.52,50.35,5,0,Cloudy,Summer,Building Blocks Mini,Toys,107.94,158.76,86,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8926174496644296,-10939.559999999998
2023-12-31,S001,TOY-P0009,W01,SUP06,54.0,146.0,125,123,7.0,0,1744.74,32.31,0,0,Rainy,Spring,Building Blocks Mini,Toys,107.94,158.76,86,Pune Central Store,Pune,Nationwide Traders,0.984,-4084.0200000000004
2023-11-02,S002,ELE-P0017,W01,SUP04,338.0,487.0,175,150,7.0,0,4874.3,15.18,5,1,Cloudy,Summer,Bluetooth Adapter,Electronics,365.91,575.75,44,Mumbai Andheri Store,Mumbai,Apex Trading Corp,0.8571428571428571,-118803.28
2023-12-20,S001,GRO-P0002,W01,SUP03,139.0,400.0,180,160,1.0,0,4883.9,39.04,10,1,Cloudy,Autumn,Sunflower Oil 1L,Groceries,320.2,543.38,55,Pune Central Store,Pune,Prime Vendors Ltd,0.8888888888888888,-39623.899999999994
2023-10-11,S002,GRO-P0003,W01,SUP03,185.0,384.0,82,81,5.0,0,12803.39,72.85,5,0,Snowy,Winter,Wheat Flour 5kg,Groceries,83.06,145.2,58,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.9878048780487805,-2562.710000000001
2023-12-08,S002,FUR-P0014,W01,SUP02,88.0,179.0,36,35,4.0,0,1516.2,20.27,15,1,Cloudy,Winter,Laptop Table,Furniture,87.71,162.23,78,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9722222222222222,-6202.28
2023-12-23,S003,CLO-P0005,W02,SUP06,62.0,75.0,84,80,7.0,0,3436.72,61.59,10,1,Cloudy,Autumn,Hoodie,Clothing,337.97,529.28,72,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.9523809523809523,-17517.420000000002
2023-11-01,S005,TOY-P0009,W03,SUP06,49.0,349.0,71,63,3.0,0,4564.69,98.06,5,0,Snowy,Winter,Building Blocks Mini,Toys,107.94,158.76,86,Delhi Connaught Place Store,Delhi,Nationwide Traders,0.8873239436619719,-724.3699999999999
2023-10-19,S005,FUR-P0016,W03,SUP02,209.0,259.0,149,146,0.0,0,8934.75,45.0,5,1,Sunny,Autumn,Bar Stool,Furniture,340.43,607.65,58,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.9798657718120806,-62215.119999999995
2023-12-15,S004,TOY-P0013,W02,SUP06,279.0,322.0,86,82,7.0,0,8274.02,37.07,20,0,Rainy,Spring,Skateboard Kids,Toys,226.58,413.51,55,Chennai T Nagar Store,Chennai,Nationwide Traders,0.9534883720930233,-54941.8
2023-12-02,S004,TOY-P0005,W02,SUP02,251.0,282.0,104,90,2.0,0,16864.69,67.19,0,0,Cloudy,Summer,Soft Plush Toy,Toys,136.74,197.18,62,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.8653846153846154,-17457.050000000007
2023-11-21,S004,TOY-P0001,W02,SUP02,98.0,145.0,139,138,0.0,0,5650.24,60.69,5,0,Rainy,Winter,Building Blocks Set,Toys,328.89,473.46,81,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.9928057553956835,-26580.979999999996
2023-12-25,S004,GRO-P0013,W02,SUP05,96.0,139.0,197,192,5.0,0,5724.24,70.15,15,0,Cloudy,Summer,Sugar 1kg,Groceries,93.31,173.23,46,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.9746192893401016,-3233.5200000000004
2023-12-26,S003,TOY-P0017,W02,SUP06,165.0,378.0,64,56,2.0,0,3442.23,23.18,10,0,Sunny,Summer,Art Kit,Toys,85.59,154.07,66,Bengaluru Koramangala Store,Bengaluru,Nationwide Traders,0.875,-10680.12
2023-12-09,S002,GRO-P0002,W01,SUP03,129.0,392.0,99,98,7.0,0,9819.48,76.12,0,1,Rainy,Spring,Sunflower Oil 1L,Groceries,320.2,543.38,55,Mumbai Andheri Store,Mumbai,Prime Vendors Ltd,0.98989898989899,-31486.319999999996
2023-11-29,S005,ELE-P0009,W03,SUP04,43.0,271.0,171,170,7.0,0,3357.85,91.87,15,1,Sunny,Winter,USB Hub,Electronics,81.52,141.31,41,Delhi Connaught Place Store,Delhi,Apex Trading Corp,0.9941520467836257,-147.50999999999976
2023-11-12,S004,CLO-P0012,W02,SUP06,68.0,133.0,174,150,7.0,0,1442.69,26.52,20,0,Snowy,Winter,Woolen Sweater,Clothing,214.34,303.01,58,Chennai T Nagar Store,Chennai,Nationwide Traders,0.8620689655172413,-13132.43
2023-11-03,S005,CLO-P0017,W03,SUP03,219.0,419.0,148,133,2.0,0,8146.8,46.5,20,1,Rainy,Spring,Denim Jacket,Clothing,98.91,140.45,74,Delhi Connaught Place Store,Delhi,Prime Vendors Ltd,0.8986486486486487,-13514.490000000002
2023-11-10,S003,FUR-P0009,W02,SUP02,61.0,281.0,68,65,7.0,0,860.19,16.59,15,1,Rainy,Spring,Wall Shelf Set,Furniture,143.44,215.01,63,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.9558823529411765,-7889.65
2023-12-18,S002,TOY-P0018,W01,SUP02,284.0,249.0,186,168,3.0,0,11438.1,44.75,10,1,Cloudy,Summer,Slime Kit,Toys,373.69,508.02,42,Mumbai Andheri Store,Mumbai,Metro Wholesale Co.,0.9032258064516129,-94689.86
2023-11-28,S001,GRO-P0018,W01,SUP05,225.0,376.0,151,136,0.0,0,7500.6,41.67,20,0,Sunny,Winter,Pickle 300g,Groceries,388.18,643.46,60,Pune Central Store,Pune,Bluewave Supplies,0.9006622516556292,-79839.9
2023-11-20,S003,GRO-P0011,W02,SUP05,15.0,71.0,82,74,6.0,1,820.09,57.55,5,0,Cloudy,Autumn,Cornflakes 500g,Groceries,253.39,359.78,74,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.9024390243902439,-2980.7599999999998
2023-12-10,S004,ELE-P0010,W02,SUP07,77.0,98.0,184,179,7.0,0,6400.24,83.12,0,0,Snowy,Spring,Webcam HD,Electronics,106.45,170.39,63,Chennai T Nagar Store,Chennai,Horizon Goods Pvt Ltd,0.9728260869565217,-1796.4099999999999
2023-11-16,S004,ELE-P0020,W02,SUP04,74.0,193.0,96,84,7.0,0,3868.13,58.08,10,1,Snowy,Spring,Car Charger,Electronics,201.23,337.34,75,Chennai T Nagar Store,Chennai,Apex Trading Corp,0.875,-11022.89
2023-11-13,S004,CLO-P0018,W02,SUP06,433.0,477.0,41,38,6.0,0,5281.52,14.35,15,0,Cloudy,Winter,Cargo Pants,Clothing,325.42,552.86,40,Chennai T Nagar Store,Chennai,Nationwide Traders,0.926829268292683,-135625.34000000003
2023-12-13,S005,TOY-P0001,W03,SUP02,333.0,358.0,137,119,5.0,0,17430.55,58.16,10,0,Snowy,Summer,Building Blocks Set,Toys,328.89,473.46,81,Delhi Connaught Place Store,Delhi,Metro Wholesale Co.,0.8686131386861314,-92089.81999999999
2023-11-28,S003,ELE-P0006,W02,SUP07,112.0,129.0,164,163,5.0,0,5565.06,62.11,20,1,Snowy,Spring,Wireless Earbuds,Electronics,152.76,259.26,54,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,0.9939024390243902,-11544.059999999998
2023-12-19,S001,ELE-P0009,W01,SUP04,291.0,322.0,150,131,3.0,0,22809.74,97.98,20,1,Rainy,Winter,USB Hub,Electronics,81.52,141.31,41,Pune Central Store,Pune,Apex Trading Corp,0.8733333333333333,-912.5799999999981
2023-10-26,S003,FUR-P0020,W02,SUP02,145.0,266.0,166,146,6.0,0,2430.2,20.95,20,1,Cloudy,Winter,Cushion Stool,Furniture,362.09,633.36,89,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.8795180722891566,-50072.85
2023-10-24,S002,TOY-P0007,W01,SUP06,134.0,179.0,161,139,0.0,0,2688.04,20.06,0,0,Cloudy,Summer,Toy Train Set,Toys,258.05,358.1,43,Mumbai Andheri Store,Mumbai,Nationwide Traders,0.8633540372670807,-31890.660000000003
2023-11-06,S003,CLO-P0013,W02,SUP05,269.0,286.0,134,115,1.0,0,10034.78,46.63,20,1,Sunny,Summer,Rain Jacket,Clothing,216.5,310.93,46,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.8582089552238806,-48203.72
2023-12-17,S004,CLO-P0005,W02,SUP06,159.0,198.0,36,33,7.0,0,13857.33,91.74,5,0,Cloudy,Autumn,Hoodie,Clothing,337.97,529.28,72,Chennai T Nagar Store,Chennai,Nationwide Traders,0.9166666666666666,-39879.9
2023-12-30,S003,TOY-P0020,W02,SUP02,1.0,203.0,119,105,5.0,0,89.61,94.33,5,1,Sunny,Autumn,Card Game Set,Toys,322.82,544.11,80,Bengaluru Koramangala Store,Bengaluru,Metro Wholesale Co.,0.8823529411764706,-233.20999999999998
2023-10-18,S003,ELE-P0006,W02,SUP07,154.0,286.0,57,56,1.0,0,1916.99,15.56,20,1,Snowy,Winter,Wireless Earbuds,Electronics,152.76,259.26,54,Bengaluru Koramangala Store,Bengaluru,Horizon Goods Pvt Ltd,0.9824561403508771,-21608.049999999996
2023-11-23,S004,FUR-P0018,W02,SUP02,128.0,294.0,69,59,4.0,0,2836.42,26.07,15,1,Rainy,Autumn,Recliner Chair,Furniture,139.59,259.86,65,Chennai T Nagar Store,Chennai,Metro Wholesale Co.,0.855072463768116,-15031.1
2023-12-28,S003,GRO-P0011,W02,SUP05,187.0,209.0,86,81,3.0,0,17615.77,99.16,5,0,Sunny,Winter,Cornflakes 500g,Groceries,253.39,359.78,74,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,0.9418604651162791,-29768.16
2023-11-25,S003,CLO-P0010,W02,SUP05,245.0,272.0,22,22,0.0,0,10245.9,49.2,15,1,Snowy,Summer,Kurta Set,Clothing,104.0,177.82,42,Bengaluru Koramangala Store,Bengaluru,Bluewave Supplies,1.0,-15234.1
2023-12-11,S003,ELE-P0004,W02,SUP04,13.0,194.0,139,138,4.0,0,309.0,26.41,10,0,Cloudy,Summer,LED Desk Lamp,Electronics,125.1,193.29,61,Bengaluru Koramangala Store,Bengaluru,Apex Trading Corp,0.9928057553956835,-1317.3
2023-11-20,S004,GRO-P0011,W02,SUP05,118.0,187.0,174,170,4.0,0,5976.46,63.31,20,1,Rainy,Summer,Cornflakes 500g,Groceries,253.39,359.78,74,Chennai T Nagar Store,Chennai,Bluewave Supplies,0.9770114942528736,-23923.559999999998
